station,valid,tmpc,dwpc,relh,drct,sknt,vsby
SBGR,2019-06-01 00:00,24.00,16.00,60.90,290.00,5.00,6.21
SBGR,2019-06-01 01:00,22.00,17.00,73.27,230.00,3.00,6.21
SBGR,2019-06-01 01:05,22.00,18.00,78.04,230.00,10.00,6.21
SBGR,2019-06-01 02:00,19.00,19.00,100.00,230.00,2.00,4.35
SBGR,2019-06-01 02:28,19.00,19.00,100.00,0.00,0.00,6.21
SBGR,2019-06-01 03:00,19.00,19.00,100.00,360.00,6.00,6.21
SBGR,2019-06-01 04:00,19.00,19.00,100.00,0.00,0.00,6.21
SBGR,2019-06-01 05:00,18.00,18.00,100.00,0.00,0.00,6.21
SBGR,2019-06-01 06:00,19.00,19.00,100.00,0.00,0.00,6.21
SBGR,2019-06-01 07:00,19.00,19.00,100.00,0.00,0.00,6.21
SBGR,2019-06-01 08:00,19.00,19.00,100.00,0.00,0.00,6.21
SBGR,2019-06-01 08:25,18.00,18.00,100.00,130.00,2.00,5.59
SBGR,2019-06-01 09:00,18.00,18.00,100.00,0.00,0.00,6.21
SBGR,2019-06-01 10:00,19.00,19.00,100.00,40.00,4.00,6.21
SBGR,2019-06-01 11:00,19.00,19.00,100.00,180.00,2.00,6.21
SBGR,2019-06-01 12:00,21.00,20.00,94.01,40.00,5.00,6.21
SBGR,2019-06-01 13:00,23.00,18.00,73.44,30.00,4.00,6.21
SBGR,2019-06-01 14:00,24.00,18.00,69.14,350.00,4.00,6.21
SBGR,2019-06-01 15:00,25.00,19.00,69.33,320.00,3.00,6.21
SBGR,2019-06-01 16:00,25.00,18.00,65.12,310.00,7.00,6.21
SBGR,2019-06-01 17:00,26.00,18.00,61.36,280.00,12.00,6.21
SBGR,2019-06-01 18:00,24.00,18.00,69.14,260.00,9.00,6.21
SBGR,2019-06-01 19:00,23.00,18.00,73.44,270.00,7.00,6.21
SBGR,2019-06-01 20:00,23.00,18.00,73.44,270.00,4.00,6.21
SBGR,2019-06-01 21:00,22.00,18.00,78.04,230.00,2.00,6.21
SBGR,2019-06-01 22:00,20.00,18.00,88.26,280.00,2.00,6.21
SBGR,2019-06-01 23:00,20.00,18.00,88.26,0.00,0.00,6.21
SBGR,2019-06-02 00:00,18.00,18.00,100.00,80.00,1.00,6.21
SBGR,2019-06-02 01:00,18.00,18.00,100.00,0.00,0.00,6.21
SBGR,2019-06-02 02:00,18.00,18.00,100.00,0.00,0.00,6.21
SBGR,2019-06-02 03:00,18.00,18.00,100.00,100.00,2.00,6.21
SBGR,2019-06-02 04:00,17.00,17.00,100.00,160.00,1.00,6.21
SBGR,2019-06-02 05:00,18.00,18.00,100.00,90.00,4.00,1.86
SBGR,2019-06-02 05:13,18.00,18.00,100.00,170.00,2.00,0.50
SBGR,2019-06-02 06:00,18.00,18.00,100.00,0.00,0.00,0.56
SBGR,2019-06-02 06:20,19.00,19.00,100.00,150.00,2.00,2.17
SBGR,2019-06-02 07:00,18.00,18.00,100.00,110.00,3.00,3.11
SBGR,2019-06-02 08:00,19.00,19.00,100.00,120.00,3.00,2.49
SBGR,2019-06-02 09:00,19.00,19.00,100.00,110.00,3.00,3.73
SBGR,2019-06-02 09:30,18.00,18.00,100.00,230.00,9.00,0.62
SBGR,2019-06-02 10:00,17.00,17.00,100.00,140.00,2.00,2.17
SBGR,2019-06-02 10:30,18.00,18.00,100.00,50.00,3.00,4.97
SBGR,2019-06-02 11:00,18.00,18.00,100.00,40.00,5.00,5.59
SBGR,2019-06-02 11:45,18.00,18.00,100.00,260.00,3.00,1.55
SBGR,2019-06-02 12:00,18.00,18.00,100.00,240.00,4.00,1.86
SBGR,2019-06-02 12:30,18.00,18.00,100.00,330.00,5.00,4.35
SBGR,2019-06-02 13:00,18.00,17.00,93.88,20.00,4.00,6.21
SBGR,2019-06-02 14:00,20.00,17.00,82.86,30.00,4.00,6.21
SBGR,2019-06-02 15:00,20.00,18.00,88.26,0.00,0.00,6.21
SBGR,2019-06-02 16:00,20.00,17.00,82.86,220.00,3.00,6.21
SBGR,2019-06-02 17:00,18.00,18.00,100.00,270.00,4.00,4.97
SBGR,2019-06-02 18:00,18.00,18.00,100.00,50.00,4.00,4.97
SBGR,2019-06-02 19:00,18.00,18.00,100.00,190.00,1.00,2.80
SBGR,2019-06-02 20:00,18.00,18.00,100.00,50.00,5.00,6.21
SBGR,2019-06-02 21:00,18.00,18.00,100.00,60.00,4.00,6.21
SBGR,2019-06-02 22:00,18.00,18.00,100.00,50.00,7.00,6.21
SBGR,2019-06-02 23:00,17.00,17.00,100.00,100.00,5.00,6.21
SBGR,2019-06-03 00:00,17.00,17.00,100.00,60.00,8.00,6.21
SBGR,2019-06-03 01:00,17.00,17.00,100.00,80.00,5.00,6.21
SBGR,2019-06-03 02:00,16.00,16.00,100.00,160.00,2.00,6.21
SBGR,2019-06-03 03:00,17.00,17.00,100.00,90.00,2.00,3.11
SBGR,2019-06-03 04:00,17.00,17.00,100.00,90.00,1.00,3.11
SBGR,2019-06-03 05:00,17.00,17.00,100.00,40.00,1.00,3.11
SBGR,2019-06-03 06:00,17.00,17.00,100.00,70.00,3.00,3.11
SBGR,2019-06-03 07:00,17.00,17.00,100.00,220.00,3.00,3.11
SBGR,2019-06-03 07:35,17.00,17.00,100.00,0.00,0.00,2.49
SBGR,2019-06-03 08:00,17.00,17.00,100.00,0.00,0.00,2.49
SBGR,2019-06-03 08:35,17.00,17.00,100.00,170.00,1.00,1.86
SBGR,2019-06-03 08:45,17.00,17.00,100.00,240.00,5.00,1.86
SBGR,2019-06-03 09:00,17.00,17.00,100.00,220.00,6.00,1.24
SBGR,2019-06-03 09:30,17.00,17.00,100.00,220.00,3.00,1.86
SBGR,2019-06-03 10:00,17.00,17.00,100.00,280.00,4.00,1.24
SBGR,2019-06-03 10:25,17.00,17.00,100.00,60.00,2.00,1.86
SBGR,2019-06-03 11:00,17.00,17.00,100.00,210.00,2.00,1.86
SBGR,2019-06-03 11:10,17.00,17.00,100.00,270.00,4.00,1.24
SBGR,2019-06-03 11:40,17.00,17.00,100.00,280.00,3.00,3.11
SBGR,2019-06-03 12:00,17.00,17.00,100.00,280.00,3.00,3.11
SBGR,2019-06-03 13:00,17.00,17.00,100.00,310.00,3.00,3.73
SBGR,2019-06-03 13:18,17.00,17.00,100.00,280.00,2.00,3.73
SBGR,2019-06-03 14:00,18.00,18.00,100.00,20.00,8.00,6.21
SBGR,2019-06-03 15:00,19.00,17.00,88.18,240.00,5.00,6.21
SBGR,2019-06-03 16:00,20.00,17.00,82.86,310.00,7.00,6.21
SBGR,2019-06-03 17:00,20.00,16.00,77.75,220.00,4.00,6.21
SBGR,2019-06-03 18:00,20.00,16.00,77.75,200.00,3.00,6.21
SBGR,2019-06-03 19:00,20.00,16.00,77.75,180.00,3.00,6.21
SBGR,2019-06-03 20:00,19.00,16.00,82.74,190.00,3.00,6.21
SBGR,2019-06-03 21:00,17.00,17.00,100.00,0.00,0.00,6.21
SBGR,2019-06-03 22:00,16.00,16.00,100.00,180.00,2.00,6.21
SBGR,2019-06-03 23:00,16.00,16.00,100.00,0.00,0.00,6.21
SBGR,2019-06-04 00:00,16.00,16.00,100.00,0.00,0.00,6.21
SBGR,2019-06-04 01:00,14.00,14.00,100.00,0.00,0.00,6.21
SBGR,2019-06-04 02:00,14.00,14.00,100.00,0.00,0.00,6.21
SBGR,2019-06-04 03:00,14.00,14.00,100.00,250.00,3.00,6.21
SBGR,2019-06-04 04:00,15.00,15.00,100.00,240.00,5.00,6.21
SBGR,2019-06-04 05:00,16.00,15.00,93.79,210.00,5.00,6.21
SBGR,2019-06-04 06:00,16.00,15.00,93.79,210.00,1.00,4.97
SBGR,2019-06-04 07:00,15.00,15.00,100.00,200.00,4.00,3.11
SBGR,2019-06-04 08:00,13.00,12.00,93.65,180.00,6.00,5.59
SBGR,2019-06-04 09:00,13.00,12.00,93.65,190.00,5.00,5.59
SBGR,2019-06-04 10:00,13.00,12.00,93.65,170.00,4.00,6.21
SBGR,2019-06-04 11:00,14.00,12.00,87.74,180.00,4.00,6.21
SBGR,2019-06-04 12:00,15.00,12.00,82.25,190.00,4.00,6.21
SBGR,2019-06-04 13:00,16.00,12.00,77.14,170.00,5.00,6.21
SBGR,2019-06-04 14:00,17.00,11.00,67.75,160.00,9.00,6.21
SBGR,2019-06-04 15:00,18.00,11.00,63.60,160.00,8.00,6.21
SBGR,2019-06-04 16:00,18.00,11.00,63.60,160.00,9.00,6.21
SBGR,2019-06-04 17:00,16.00,11.00,72.20,180.00,8.00,6.21
SBGR,2019-06-04 18:00,17.00,10.00,63.38,160.00,9.00,6.21
SBGR,2019-06-04 19:00,16.00,8.00,59.01,150.00,7.00,6.21
SBGR,2019-06-04 20:00,16.00,11.00,72.20,160.00,6.00,6.21
SBGR,2019-06-04 21:00,14.00,10.00,76.82,170.00,6.00,6.21
SBGR,2019-06-04 22:00,14.00,11.00,82.12,140.00,7.00,6.21
SBGR,2019-06-04 23:00,13.00,11.00,87.65,140.00,4.00,6.21
SBGR,2019-06-05 00:00,13.00,11.00,87.65,180.00,3.00,6.21
SBGR,2019-06-05 01:00,13.00,12.00,93.65,130.00,3.00,6.21
SBGR,2019-06-05 02:00,13.00,11.00,87.65,100.00,2.00,6.21
SBGR,2019-06-05 02:30,13.00,12.00,93.65,140.00,2.00,2.49
SBGR,2019-06-05 03:00,12.00,12.00,100.00,120.00,2.00,6.21
SBGR,2019-06-05 04:00,13.00,12.00,93.65,120.00,3.00,4.97
SBGR,2019-06-05 04:35,13.00,12.00,93.65,110.00,4.00,4.97
SBGR,2019-06-05 05:00,13.00,12.00,93.65,100.00,4.00,4.35
SBGR,2019-06-05 06:00,13.00,12.00,93.65,120.00,3.00,4.97
SBGR,2019-06-05 07:00,12.00,12.00,100.00,130.00,3.00,4.35
SBGR,2019-06-05 08:00,12.00,12.00,100.00,60.00,5.00,1.86
SBGR,2019-06-05 09:00,12.00,12.00,100.00,50.00,6.00,1.86
SBGR,2019-06-05 10:00,12.00,12.00,100.00,70.00,4.00,1.55
SBGR,2019-06-05 11:00,13.00,13.00,100.00,50.00,6.00,4.97
SBGR,2019-06-05 11:20,13.00,12.00,93.65,80.00,5.00,4.97
SBGR,2019-06-05 12:00,14.00,13.00,93.69,60.00,6.00,4.97
SBGR,2019-06-05 13:00,15.00,13.00,87.83,60.00,5.00,5.59
SBGR,2019-06-05 14:00,16.00,13.00,82.37,70.00,6.00,5.59
SBGR,2019-06-05 14:30,16.00,13.00,82.37,80.00,6.00,6.21
SBGR,2019-06-05 15:00,16.00,13.00,82.37,90.00,6.00,6.21
SBGR,2019-06-05 16:00,18.00,13.00,72.56,40.00,8.00,6.21
SBGR,2019-06-05 17:00,18.00,14.00,77.45,140.00,5.00,6.21
SBGR,2019-06-05 18:00,17.00,14.00,82.50,130.00,7.00,6.21
SBGR,2019-06-05 19:00,16.00,14.00,87.92,130.00,8.00,3.11
SBGR,2019-06-05 19:20,15.00,15.00,100.00,130.00,7.00,1.24
SBGR,2019-06-05 19:45,15.00,15.00,100.00,120.00,7.00,3.11
SBGR,2019-06-05 20:00,15.00,15.00,100.00,130.00,5.00,3.11
SBGR,2019-06-05 21:00,15.00,14.00,93.74,130.00,7.00,6.21
SBGR,2019-06-05 22:00,14.00,13.00,93.69,130.00,5.00,6.21
SBGR,2019-06-05 23:00,14.00,14.00,100.00,70.00,4.00,4.35
SBGR,2019-06-06 00:00,14.00,14.00,100.00,80.00,3.00,3.73
SBGR,2019-06-06 01:00,15.00,14.00,93.74,120.00,2.00,3.73
SBGR,2019-06-06 02:00,14.00,14.00,100.00,90.00,2.00,3.73
SBGR,2019-06-06 03:00,14.00,14.00,100.00,130.00,2.00,3.73
SBGR,2019-06-06 04:00,14.00,14.00,100.00,150.00,2.00,4.97
SBGR,2019-06-06 05:00,14.00,14.00,100.00,120.00,3.00,4.97
SBGR,2019-06-06 06:00,14.00,13.00,93.69,120.00,3.00,4.97
SBGR,2019-06-06 07:00,14.00,13.00,93.69,60.00,3.00,4.97
SBGR,2019-06-06 08:00,13.00,13.00,100.00,80.00,3.00,6.21
SBGR,2019-06-06 09:00,12.00,12.00,100.00,0.00,0.00,6.21
SBGR,2019-06-06 10:00,12.00,12.00,100.00,120.00,2.00,6.21
SBGR,2019-06-06 11:00,14.00,13.00,93.69,140.00,3.00,4.97
SBGR,2019-06-06 12:00,15.00,13.00,87.83,70.00,6.00,6.21
SBGR,2019-06-06 13:00,16.00,14.00,87.92,60.00,4.00,6.21
SBGR,2019-06-06 14:00,17.00,14.00,82.50,90.00,3.00,6.21
SBGR,2019-06-06 15:00,19.00,13.00,68.15,60.00,6.00,6.21
SBGR,2019-06-06 16:00,19.00,13.00,68.15,40.00,7.00,6.21
SBGR,2019-06-06 17:00,20.00,13.00,64.04,40.00,6.00,6.21
SBGR,2019-06-06 18:00,20.00,13.00,64.04,50.00,7.00,6.21
SBGR,2019-06-06 19:00,20.00,13.00,64.04,70.00,6.00,6.21
SBGR,2019-06-06 20:00,19.00,13.00,68.15,80.00,6.00,6.21
SBGR,2019-06-06 21:00,18.00,14.00,77.45,80.00,3.00,6.21
SBGR,2019-06-06 22:00,16.00,14.00,87.92,130.00,2.00,6.21
SBGR,2019-06-06 23:00,16.00,15.00,93.79,60.00,2.00,6.21
SBGR,2019-06-07 00:00,16.00,15.00,93.79,80.00,3.00,4.97
SBGR,2019-06-07 01:00,14.00,14.00,100.00,70.00,5.00,5.59
SBGR,2019-06-07 02:00,14.00,14.00,100.00,70.00,5.00,6.21
SBGR,2019-06-07 03:00,13.00,13.00,100.00,70.00,5.00,6.21
SBGR,2019-06-07 04:00,14.00,14.00,100.00,80.00,5.00,4.97
SBGR,2019-06-07 05:00,12.00,12.00,100.00,70.00,5.00,3.11
SBGR,2019-06-07 06:00,12.00,12.00,100.00,70.00,5.00,4.35
SBGR,2019-06-07 07:00,13.00,13.00,100.00,70.00,7.00,1.86
SBGR,2019-06-07 07:05,13.00,13.00,100.00,70.00,8.00,0.31
SBGR,2019-06-07 08:00,12.00,12.00,100.00,70.00,7.00,0.19
SBGR,2019-06-07 09:00,12.00,12.00,100.00,60.00,6.00,0.25
SBGR,2019-06-07 10:00,11.00,11.00,100.00,70.00,5.00,0.31
SBGR,2019-06-07 11:00,11.00,11.00,100.00,70.00,6.00,0.75
SBGR,2019-06-07 11:35,13.00,13.00,100.00,70.00,6.00,3.11
SBGR,2019-06-07 12:00,14.00,14.00,100.00,70.00,5.00,4.97
SBGR,2019-06-07 13:00,16.00,14.00,87.92,60.00,7.00,6.21
SBGR,2019-06-07 14:00,19.00,14.00,72.74,60.00,7.00,6.21
SBGR,2019-06-07 15:00,20.00,14.00,68.35,70.00,5.00,6.21
SBGR,2019-06-07 16:00,23.00,13.00,53.29,290.00,7.00,6.21
SBGR,2019-06-07 17:00,23.00,13.00,53.29,270.00,8.00,6.21
SBGR,2019-06-07 18:00,23.00,12.00,49.90,320.00,7.00,6.21
SBGR,2019-06-07 19:00,23.00,11.00,46.71,300.00,8.00,6.21
SBGR,2019-06-07 20:00,22.00,11.00,49.64,310.00,5.00,6.21
SBGR,2019-06-07 21:00,18.00,13.00,72.56,320.00,3.00,6.21
SBGR,2019-06-07 22:00,16.00,13.00,82.37,0.00,0.00,6.21
SBGR,2019-06-07 23:00,14.00,13.00,93.69,0.00,0.00,6.21
SBGR,2019-06-08 00:00,13.00,13.00,100.00,80.00,2.00,6.21
SBGR,2019-06-08 01:00,12.00,12.00,100.00,0.00,0.00,6.21
SBGR,2019-06-08 02:00,12.00,12.00,100.00,0.00,0.00,6.21
SBGR,2019-06-08 03:00,11.00,11.00,100.00,0.00,0.00,6.21
SBGR,2019-06-08 04:00,11.00,11.00,100.00,0.00,0.00,4.97
SBGR,2019-06-08 05:00,11.00,11.00,100.00,0.00,0.00,4.35
SBGR,2019-06-08 06:00,11.00,11.00,100.00,90.00,1.00,3.73
SBGR,2019-06-08 07:00,11.00,11.00,100.00,0.00,0.00,3.11
SBGR,2019-06-08 08:00,10.00,10.00,100.00,90.00,1.00,3.11
SBGR,2019-06-08 09:00,10.00,10.00,100.00,0.00,0.00,3.73
